subjID,exptPart,trialNumber,roleCurrent,diceSides,trueRoll,reportedRoll,compLie,compUnifLie,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,trialTime
sona-20596,trial,14,bullshitDetector,10,3,9,9,False,False,1,9,63,22,6258.7615447826975,1922,,-1,-1,-1,12125
sona-20596,trial,15,bullshitter,10,6,7,9,False,False,7,3,70,25,3027.7734362035917,10419,,-1,-1,-1,9675
sona-20596,trial,16,bullshitDetector,10,4,4,1,False,False,6,4,76,29,5226.063937036943,1673,,-1,-1,-1,8522
sona-20596,trial,17,bullshitter,10,8,9,1,False,True,-5,5,71,34,2802.196503318044,10125,,-1,-1,-1,11058
sona-20596,trial,18,bullshitDetector,10,8,10,10,False,True,5,-5,76,29,5647.204989091969,2376,,-1,-1,-1,9479
sona-20596,trial,19,bullshitter,10,4,4,10,False,False,4,6,80,35,2432.386166594521,9476,What number did you tell the other player?,4,4,1784,11285
sona-20596,trial,20,bullshitDetector,10,3,2,10,True,False,8,2,88,37,5290.670254010638,3075,,-1,-1,-1,10256
sona-20596,trial,21,bullshitter,10,2,5,10,False,False,5,5,93,42,2232.8299838744488,9900,,-1,-1,-1,8819
sona-20596,trial,22,bullshitDetector,10,10,10,1,False,True,-5,10,88,52,5285.267869118463,2142,,-1,-1,-1,8953
sona-20596,trial,23,bullshitter,10,5,5,1,False,False,5,5,93,57,2750.2413910865894,7208,What number did you tell the other player?,5,5,2153,9532
sona-20596,trial,24,bullshitDetector,10,5,5,4,False,False,5,5,98,62,6825.000668325296,1195,,-1,-1,-1,9547
sona-20596,trial,25,bullshitter,10,6,8,4,False,False,8,2,106,64,2945.481059529636,7297,,-1,-1,-1,9438
sona-20596,trial,26,bullshitDetector,10,4,4,1,False,False,6,4,112,68,6248.293560003887,1700,,-1,-1,-1,9732
sona-20596,trial,27,bullshitter,10,4,7,1,False,False,7,3,119,71,2941.3924928353977,8328,What number did you tell the other player?,7,7,2205,11119
sona-20596,trial,28,bullshitDetector,10,5,5,3,False,True,0,5,119,76,6568.577587723845,1602,,-1,-1,-1,10131
sona-20596,trial,29,bullshitter,10,9,9,3,False,False,9,1,128,77,2253.039671287069,7768,,-1,-1,-1,7813
sona-20596,trial,30,bullshitDetector,10,4,4,2,False,False,6,4,134,81,6969.774485421618,2191,,-1,-1,-1,10890
sona-20596,trial,31,bullshitter,10,1,5,2,False,False,5,5,139,86,2225.25134020736,11177,What number did you tell the other player?,5,5,1672,12822
sona-20596,trial,32,bullshitDetector,10,5,9,9,False,True,5,-5,144,81,5279.333285519615,1746,,-1,-1,-1,10477
sona-20596,trial,33,bullshitter,10,10,10,9,False,False,10,0,154,81,2362.7903077930278,10722,What number did you tell the other player?,10,10,3045,12704
sona-20596,trial,34,bullshitDetector,10,3,5,5,False,False,5,5,159,86,6448.2685604119415,1329,,-1,-1,-1,9627
sona-20596,trial,35,bullshitter,10,6,6,5,False,False,6,4,165,90,2450.131925626474,8938,,-1,-1,-1,10893
sona-20596,trial,36,bullshitDetector,10,10,10,3,False,True,-5,10,160,100,6852.788471648857,2403,,-1,-1,-1,10468
sona-20596,trial,37,bullshitter,10,0,10,3,False,False,10,0,170,100,2604.3268740247972,9597,,-1,-1,-1,10113
sona-20596,trial,38,bullshitDetector,10,3,3,3,True,False,7,3,177,103,5361.65590925798,1561,,-1,-1,-1,10899
sona-20596,trial,39,bullshitter,10,0,4,3,False,False,4,6,181,109,2886.2944229634104,11354,What number did you tell the other player?,4,4,1453,11412
sona-20596,trial,40,bullshitDetector,10,4,4,2,False,False,6,4,187,113,5767.570603080547,1572,,-1,-1,-1,9455
sona-20596,trial,41,bullshitter,10,0,6,2,False,False,6,4,193,117,3231.799390998497,10147,What number did you tell the other player?,6,6,1304,12273
sona-20596,trial,42,bullshitDetector,10,8,8,6,False,False,2,8,195,125,6930.469572887816,1276,,-1,-1,-1,9894
sona-20596,trial,43,bullshitter,10,2,3,6,False,True,-5,5,190,130,2099.5731730246243,7867,,-1,-1,-1,8461
sona-20596,trial,44,bullshitDetector,10,7,6,6,True,True,5,-5,195,125,7282.862845959315,1039,,-1,-1,-1,9815
sona-20596,trial,45,bullshitter,10,0,3,6,False,True,-5,5,190,130,2466.1273699574313,7949,,-1,-1,-1,10348
sona-20596,trial,46,bullshitDetector,10,4,8,6,True,False,2,8,192,138,5605.504917585473,1717,,-1,-1,-1,9531
sona-20596,trial,47,bullshitter,10,3,3,6,False,True,3,2,195,140,2449.2297312898654,7929,What number did you tell the other player?,3,3,1462,9416
sona-20596,trial,48,bullshitDetector,10,2,2,2,False,False,8,2,203,142,6835.06982545828,1554,,-1,-1,-1,9757
sona-20596,trial,49,bullshitter,10,1,7,2,False,False,7,3,210,145,2152.2553171322334,7372,,-1,-1,-1,8189
sona-20596,trial,50,bullshitDetector,10,0,6,6,False,True,5,-5,215,140,7294.439638903471,2340,,-1,-1,-1,11892
sona-20596,trial,51,bullshitter,10,6,5,6,False,False,5,5,220,145,3222.8247192654594,9502,What number did you tell the other player?,5,5,1594,10859
sona-20596,trial,52,bullshitDetector,10,0,10,6,True,False,0,10,220,155,6069.927650072608,2185,,-1,-1,-1,9726
sona-20596,trial,53,bullshitter,10,1,8,6,False,False,8,2,228,157,2775.987029103896,8407,What number did you tell the other player?,8,8,2566,11536
sona-20596,trial,54,bullshitDetector,10,9,10,10,False,True,5,-5,233,152,5520.894645452243,1560,,-1,-1,-1,8544
sona-20596,trial,55,bullshitter,10,0,8,10,False,True,-5,5,228,157,2545.9782670826244,7866,,-1,-1,-1,11345
sona-20596,trial,56,bullshitDetector,10,6,7,10,True,False,3,7,231,164,6450.681364429409,1422,,-1,-1,-1,9963
sona-20596,trial,57,bullshitter,10,4,4,10,False,False,4,6,235,170,2711.7630967866753,8476,What number did you tell the other player?,4,4,1525,10212
sona-20596,trial,58,bullshitDetector,10,2,2,2,False,False,8,2,243,172,5518.59291562889,3797,,-1,-1,-1,11390
sona-20596,trial,59,bullshitter,10,7,8,2,False,True,-5,5,238,177,2711.906224163474,9648,,-1,-1,-1,7538
sona-20596,trial,60,bullshitDetector,10,9,9,9,False,False,1,9,239,186,6930.420463940585,5170,,-1,-1,-1,15644
sona-20596,trial,61,bullshitter,10,6,8,9,False,False,8,2,247,188,2414.3310037073006,12662,,-1,-1,-1,7796
sona-20596,trial,62,bullshitDetector,10,8,9,9,False,True,5,-5,252,183,6292.286423435478,1621,,-1,-1,-1,13097
sona-20596,trial,63,bullshitter,10,7,8,9,False,True,-5,5,247,188,2717.813905059146,13887,What number did you tell the other player?,8,8,1476,13089
sona-20596,trial,64,bullshitDetector,10,8,10,10,False,True,5,-5,252,183,6936.644934861723,1418,,-1,-1,-1,9778
sona-20596,trial,65,bullshitter,10,0,2,10,False,False,2,8,254,191,2116.3880174715696,7495,What number did you tell the other player?,2,2,1577,11433
sona-20596,trial,66,bullshitDetector,10,7,7,6,False,True,-2,7,252,198,7132.478927580907,1076,,-1,-1,-1,10004
sona-20596,trial,67,bullshitter,10,3,4,6,False,False,4,6,256,204,2133.924016503056,6819,,-1,-1,-1,7506
sona-20596,trial,68,bullshitDetector,10,7,0,6,True,True,5,-5,261,199,7359.294568561497,2355,,-1,-1,-1,11208
sona-20596,trial,69,bullshitter,10,1,2,6,False,False,2,8,263,207,2308.8641797120645,8739,,-1,-1,-1,8403
sona-20596,trial,70,bullshitDetector,10,1,6,6,True,False,4,6,267,213,6726.637222843151,1030,,-1,-1,-1,10547
sona-20596,trial,71,bullshitter,10,3,9,6,False,True,-5,5,262,218,3036.4636051401476,8098,What number did you tell the other player?,9,9,2318,11347
sona-20596,trial,72,bullshitDetector,10,7,7,1,False,True,-2,7,260,225,6517.271440347713,954,,-1,-1,-1,8954
sona-20596,trial,73,bullshitter,10,5,4,1,False,True,-5,5,255,230,2096.8410949190425,8423,What number did you tell the other player?,4,4,1219,10625
sona-20596,trial,74,bullshitDetector,10,8,9,9,False,False,1,9,256,239,6163.697905073108,1397,,-1,-1,-1,8796
sona-20596,trial,75,bullshitter,10,6,7,9,False,False,7,3,263,242,2408.605029244466,6927,,-1,-1,-1,10029
sona-20596,trial,76,bullshitDetector,10,4,9,9,False,False,1,9,264,251,7061.208382285189,2106,,-1,-1,-1,10405
sona-20596,trial,77,bullshitter,10,5,5,9,False,True,5,0,269,251,2628.6640853156787,7534,,-1,-1,-1,7954
sona-20596,trial,78,bullshitDetector,10,9,9,0,False,True,-4,9,265,260,7295.758816695853,1310,,-1,-1,-1,10406
sona-20596,trial,79,bullshitter,10,3,8,0,False,True,-5,5,260,265,2221.796931116557,8668,What number did you tell the other player?,8,8,1634,11038
sona-20596,trial,80,bullshitDetector,10,10,10,4,False,True,-5,10,255,275,5477.463090258347,1485,,-1,-1,-1,9532
sona-20596,trial,81,bullshitter,10,1,4,4,False,False,4,6,259,281,3147.1540067671317,10808,What number did you tell the other player?,4,4,1972,13303
sona-20596,trial,82,bullshitDetector,10,2,8,8,False,True,5,-5,264,276,6489.746884314277,1384,,-1,-1,-1,9024
sona-20596,trial,83,bullshitter,10,8,8,8,False,False,8,2,272,278,2713.9415697625664,6237,,-1,-1,-1,7850
sona-20596,trial,84,bullshitDetector,10,2,2,2,False,True,3,2,275,280,5905.291157375411,2104,,-1,-1,-1,9111
sona-20596,trial,85,bullshitter,10,10,9,2,False,True,-5,5,270,285,2096.785970020831,12046,,-1,-1,-1,14597
sona-20596,trial,86,bullshitDetector,10,7,7,7,False,False,3,7,273,292,7017.295676276405,935,,-1,-1,-1,9699
sona-20596,trial,87,bullshitter,10,3,3,7,False,False,3,7,276,299,2690.592210539062,6839,What number did you tell the other player?,3,3,1162,9877
sona-20596,trial,88,bullshitDetector,10,7,7,0,False,True,-2,7,274,306,7269.390873632471,1240,,-1,-1,-1,10224
sona-20596,trial,89,bullshitter,10,6,5,0,False,False,5,5,279,311,2152.7202570193676,6960,What number did you tell the other player?,5,5,1459,8717
sona-20596,trial,90,bullshitDetector,10,6,8,8,False,False,2,8,281,319,7479.551821260885,1964,,-1,-1,-1,11299
sona-20596,trial,91,bullshitter,10,3,10,8,False,False,10,0,291,319,2940.1018415787744,8223,,-1,-1,-1,8754
sona-20596,trial,92,bullshitDetector,10,10,10,8,False,True,-5,10,286,329,5851.978838816873,1741,,-1,-1,-1,8914
sona-20596,trial,93,bullshitter,10,1,1,8,False,True,1,4,287,333,2882.2550081132704,7129,What number did you tell the other player?,1,1,1444,9477
sona-20596,trial,94,bullshitDetector,10,0,10,10,False,False,0,10,287,343,6221.0185822656085,2275,,-1,-1,-1,9887
sona-20596,trial,95,bullshitter,10,4,8,10,False,False,8,2,295,345,3174.667415474268,11791,,-1,-1,-1,12948
sona-20596,trial,96,bullshitDetector,10,2,2,1,False,False,8,2,303,347,6167.253963437221,1768,,-1,-1,-1,9619
sona-20596,trial,97,bullshitter,10,3,3,1,False,False,3,7,306,354,2155.65877223597,7618,,-1,-1,-1,8205
sona-20596,trial,98,bullshitDetector,10,0,1,1,False,False,9,1,315,355,5749.057022611825,2435,,-1,-1,-1,9762
sona-20596,trial,99,bullshitter,10,2,6,1,False,True,-5,5,310,360,2203.6523096663605,9637,What number did you tell the other player?,6,6,1782,12030
sona-20596,trial,100,bullshitDetector,10,8,10,10,False,True,5,-5,315,355,7212.0799745728855,1538,,-1,-1,-1,10214
sona-38036,practice,1,bullshitter,10,4,8,0,False,False,8,2,8,2,3243.2762152267906,1643764694233,What number did you actually roll?,4,4,10103,33063
sona-38036,practice,2,bullshitDetector,10,3,8,8,False,True,5,-5,13,-3,5619.502822324597,9824,,-1,-1,-1,21700
sona-38036,trial,1,bullshitDetector,10,5,5,0,False,True,0,5,0,5,5325.687618710279,7936,,-1,-1,-1,16280
sona-38036,trial,2,bullshitter,10,8,2,0,False,False,2,8,2,13,2539.714188357394,16727,What number did you actually roll?,8,8,4376,15566
sona-38036,trial,3,bullshitDetector,10,3,7,0,True,False,3,7,5,20,7415.236982944441,8117,,-1,-1,-1,17587
sona-38036,trial,4,bullshitter,10,2,1,0,False,True,-5,5,0,25,2428.435030922401,18948,,-1,-1,-1,12797
sona-38036,trial,5,bullshitDetector,10,10,10,7,False,False,0,10,0,35,6214.311124569233,8779,,-1,-1,-1,72597
sona-38036,trial,6,bullshitter,10,0,0,7,False,False,0,10,0,45,2575.5974221648057,71554,,-1,-1,-1,10412
sona-38036,trial,7,bullshitDetector,10,0,0,7,True,False,10,0,10,45,7305.6808628357985,10728,,-1,-1,-1,21713
sona-38036,trial,8,bullshitter,10,7,10,7,False,False,10,0,20,45,2223.105774251132,49914,What number did you actually roll?,7,7,3916,44934
sona-38036,trial,9,bullshitDetector,10,5,10,10,False,True,5,-5,25,40,5712.6690878490235,2393,,-1,-1,-1,12429
sona-38036,trial,10,bullshitter,10,0,0,10,False,False,0,10,25,50,2323.962113826172,12066,What number did you actually roll?,0,0,4818,14633
sona-38036,trial,11,bullshitDetector,10,9,9,2,False,True,-4,9,21,59,5626.308864072576,8100,,-1,-1,-1,16136
sona-38036,trial,12,bullshitter,10,2,0,2,False,False,0,10,21,69,2426.602140062042,16044,,-1,-1,-1,9776
sona-38036,trial,13,bullshitDetector,10,7,10,10,False,False,0,10,21,79,5203.964040145604,15177,,-1,-1,-1,22140
sona-38036,trial,14,bullshitter,10,8,10,10,False,False,10,0,31,79,2820.132262199945,23322,What number did you actually roll?,8,8,3439,15020
sona-38036,trial,15,bullshitDetector,10,1,10,10,False,False,0,10,31,89,5862.80864502059,62580,,-1,-1,-1,71190
sona-38036,trial,16,bullshitter,10,4,10,10,False,False,10,0,41,89,2757.4746095633504,70111,,-1,-1,-1,9501
sona-38036,trial,17,bullshitDetector,10,6,6,1,False,False,4,6,45,95,5972.620832241675,6131,,-1,-1,-1,13944
sona-38036,trial,18,bullshitter,10,0,9,1,False,False,9,1,54,96,2181.089286752698,14679,What number did you actually roll?,0,0,2206,12953
sona-38036,trial,19,bullshitDetector,10,6,7,7,False,True,5,-5,59,91,5213.769561984531,6458,,-1,-1,-1,13583
sona-38036,trial,20,bullshitter,10,2,8,7,False,True,-5,5,54,96,2486.0100271684187,12921,,-1,-1,-1,9293
sona-38036,trial,21,bullshitDetector,10,10,10,5,False,False,0,10,54,106,5702.152382578196,23587,,-1,-1,-1,30784
sona-38036,trial,22,bullshitter,10,6,7,5,False,False,7,3,61,109,2766.750169449607,29630,What number did you actually roll?,6,6,3893,13214
sona-38036,trial,23,bullshitDetector,10,6,6,0,False,False,4,6,65,115,6948.368067475789,3057,,-1,-1,-1,11956
sona-38036,trial,24,bullshitter,10,10,6,0,False,False,6,4,71,119,2994.504010912975,9785,,-1,-1,-1,10527
sona-38036,trial,25,bullshitDetector,10,2,8,8,False,True,5,-5,76,114,5905.770171859485,1933,,-1,-1,-1,10902
sona-38036,trial,26,bullshitter,10,6,6,8,False,False,6,4,82,118,2137.122770925081,9942,What number did you actually roll?,6,6,3129,16636
sona-38036,trial,27,bullshitDetector,10,1,1,1,False,False,9,1,91,119,5662.482083550412,137057,,-1,-1,-1,145648
sona-38036,trial,28,bullshitter,10,8,5,1,False,True,-5,5,86,124,2548.9725960669275,143710,,-1,-1,-1,9209
sona-38036,trial,29,bullshitDetector,10,0,8,8,False,True,5,-5,91,119,5819.9892134523125,78388,,-1,-1,-1,86641
sona-38036,trial,30,bullshitter,10,8,4,8,False,True,-5,5,86,124,2265.6849488995276,87013,,-1,-1,-1,12952
sona-38036,trial,31,bullshitDetector,10,5,7,7,False,False,3,7,89,131,7143.16066642832,6662,,-1,-1,-1,16412
sona-38036,trial,32,bullshitter,10,6,3,7,False,False,3,7,92,138,2398.3598335984757,13701,What number did you actually roll?,6,6,2901,11736
sona-38036,trial,33,bullshitDetector,10,1,5,5,False,False,5,5,97,143,6303.034303700534,2627,,-1,-1,-1,10359
sona-38036,trial,34,bullshitter,10,2,2,5,False,False,2,8,99,151,2315.1196499750813,9153,,-1,-1,-1,9584
sona-38036,trial,35,bullshitDetector,10,10,10,6,False,True,-5,10,94,161,5707.148422515539,1476,,-1,-1,-1,10188
sona-38036,trial,36,bullshitter,10,10,1,6,False,False,1,9,95,170,2897.9822535134617,9885,What number did you actually roll?,10,10,2906,13802
sona-38036,trial,37,bullshitDetector,10,0,8,8,False,False,2,8,97,178,6118.432417893089,7908,,-1,-1,-1,16820
sona-38036,trial,38,bullshitter,10,3,10,8,False,False,10,0,107,178,2461.3012754071005,18980,What number did you actually roll?,3,3,2383,15045
sona-38036,trial,39,bullshitDetector,10,10,10,7,False,True,-5,10,102,188,6061.350555551748,2989,,-1,-1,-1,11262
sona-38036,trial,40,bullshitter,10,1,10,7,False,False,10,0,112,188,2816.004733063319,9831,,-1,-1,-1,9641
sona-38036,trial,41,bullshitDetector,10,2,5,5,False,True,5,-5,117,183,5644.700878859956,2053,,-1,-1,-1,10149
sona-38036,trial,42,bullshitter,10,4,10,5,False,False,10,0,127,183,2258.5978465001162,9196,,-1,-1,-1,10070
sona-38036,trial,43,bullshitDetector,10,0,8,8,False,False,2,8,129,191,5420.795916840954,2218,,-1,-1,-1,9422
sona-38036,trial,44,bullshitter,10,5,10,8,False,False,10,0,139,191,2376.0504381144115,9521,What number did you actually roll?,5,5,3624,13769
sona-38036,trial,45,bullshitDetector,10,2,10,10,False,True,5,-5,144,186,5787.48409530756,1663,,-1,-1,-1,9499
sona-38036,trial,46,bullshitter,10,9,10,10,False,False,10,0,154,186,2597.165131861698,8934,,-1,-1,-1,9616
sona-38036,trial,47,bullshitDetector,10,9,9,4,False,False,1,9,155,195,5198.832503040703,1597,,-1,-1,-1,8630
sona-38036,trial,48,bullshitter,10,8,10,4,False,True,-5,5,150,200,3009.975787312492,11462,What number did you actually roll?,8,8,2117,14944
sona-38036,trial,49,bullshitDetector,10,7,7,0,False,False,3,7,153,207,5541.870876843473,15892,,-1,-1,-1,24726
sona-38036,trial,50,bullshitter,10,2,10,0,False,False,10,0,163,207,2764.8097888277853,24061,What number did you actually roll?,2,2,4171,17799
sona-38036,trial,51,bullshitDetector,10,2,2,2,False,False,8,2,171,209,6973.683730795142,3468,,-1,-1,-1,13452
sona-38036,trial,52,bullshitter,10,4,9,2,False,False,9,1,180,210,2172.877142500527,12080,,-1,-1,-1,10790
sona-38036,trial,53,bullshitDetector,10,7,7,5,False,False,3,7,183,217,6672.384910091632,2113,,-1,-1,-1,10877
sona-38036,trial,54,bullshitter,10,0,9,5,False,True,-5,5,178,222,2646.861037144918,8936,,-1,-1,-1,67397
sona-38036,trial,55,bullshitDetector,10,8,8,0,False,True,-3,8,175,230,6835.42828183386,2458,,-1,-1,-1,11834
sona-38036,trial,56,bullshitter,10,4,9,0,False,False,9,1,184,231,2295.2354263467414,10003,What number did you actually roll?,4,4,3127,14364
sona-38036,trial,57,bullshitDetector,10,0,0,0,True,True,5,0,189,231,5706.203331155148,31533,,-1,-1,-1,39310
sona-38036,trial,58,bullshitter,10,5,9,0,False,False,9,1,198,232,2259.9022694744235,39823,,-1,-1,-1,10915
sona-38036,trial,59,bullshitDetector,10,9,9,4,False,False,1,9,199,241,6645.773322487341,3444,,-1,-1,-1,12672
sona-38036,trial,60,bullshitter,10,6,9,4,False,False,9,1,208,242,2223.9318647596183,10267,What number did you actually roll?,6,6,2516,13696
sona-38036,trial,61,bullshitDetector,10,4,5,4,True,False,5,5,213,247,7006.735235964551,14934,,-1,-1,-1,25454
sona-38036,trial,62,bullshitter,10,5,8,4,False,True,-5,5,208,252,2410.196110740737,25292,,-1,-1,-1,10530
sona-38036,trial,63,bullshitDetector,10,6,9,4,True,False,1,9,209,261,5569.116430734361,1365,,-1,-1,-1,9424
sona-38036,trial,64,bullshitter,10,3,8,4,False,False,8,2,217,263,2434.445399792027,10172,What number did you actually roll?,3,3,2850,13083
sona-38036,trial,65,bullshitDetector,10,9,9,4,False,False,1,9,218,272,6166.863212330072,1819,,-1,-1,-1,10277
sona-38036,trial,66,bullshitter,10,6,8,4,False,False,8,2,226,274,3080.375894556705,9926,,-1,-1,-1,12452
sona-38036,trial,67,bullshitDetector,10,4,8,8,False,False,2,8,228,282,6495.353726385575,2340,,-1,-1,-1,10514
sona-38036,trial,68,bullshitter,10,4,4,8,False,False,4,6,232,288,2384.7489636415103,16040,What number did you actually roll?,4,4,3939,21194
sona-38036,trial,69,bullshitDetector,10,3,10,10,False,False,0,10,232,298,5316.1214597165645,1848,,-1,-1,-1,9685
sona-38036,trial,70,bullshitter,10,6,6,10,False,False,6,4,238,302,2105.576151573756,8443,What number did you actually roll?,6,6,2707,11445
sona-38036,trial,71,bullshitDetector,10,5,5,1,False,False,5,5,243,307,7454.141576579916,1122,,-1,-1,-1,10611
sona-38036,trial,72,bullshitter,10,2,6,1,False,False,6,4,249,311,2199.5930840940737,8719,,-1,-1,-1,9127
sona-38036,trial,73,bullshitDetector,10,6,6,5,False,True,-1,6,248,317,5715.185181342735,1266,,-1,-1,-1,10028
sona-38036,trial,74,bullshitter,10,2,4,5,False,False,4,6,252,323,2134.7985014829874,12267,,-1,-1,-1,11944
sona-38036,trial,75,bullshitDetector,10,6,6,3,False,True,-1,6,251,329,5280.29187961517,134688,,-1,-1,-1,142866
sona-38036,trial,76,bullshitter,10,6,6,3,False,False,6,4,257,333,2193.050938925956,142171,What number did you actually roll?,6,6,2426,12993
sona-38036,trial,77,bullshitDetector,10,2,10,3,True,False,0,10,257,343,5158.864645311578,4685,,-1,-1,-1,11919
sona-38036,trial,78,bullshitter,10,9,7,3,False,False,7,3,264,346,2107.0779602255616,12358,What number did you actually roll?,9,5,7834,20755
sona-38036,trial,79,bullshitDetector,10,2,2,0,False,False,8,2,272,348,7307.226171762934,2261,,-1,-1,-1,10774
sona-38036,trial,80,bullshitter,10,5,5,0,False,False,5,5,277,353,2089.925566805846,8245,,-1,-1,-1,8793
sona-38036,trial,81,bullshitDetector,10,2,2,0,False,True,3,2,280,355,6871.616501620659,1369,,-1,-1,-1,9779
sona-38036,trial,82,bullshitter,10,10,8,0,False,False,8,2,288,357,2566.179655212788,7168,What number did you actually roll?,10,10,3105,12326
sona-38036,trial,83,bullshitDetector,10,8,8,5,False,False,2,8,290,365,6987.259590759728,1439,,-1,-1,-1,9927
sona-38036,trial,84,bullshitter,10,4,1,5,False,False,1,9,291,374,2360.9707343982636,9664,,-1,-1,-1,10379
sona-38036,trial,85,bullshitDetector,10,9,10,5,True,True,5,-5,296,369,5163.061368117921,3013,,-1,-1,-1,14138
sona-38036,trial,86,bullshitter,10,3,0,5,False,False,0,10,296,379,2596.260417700505,14783,,-1,-1,-1,9898
sona-38036,trial,87,bullshitDetector,10,5,6,6,False,True,5,-5,301,374,5749.680112510951,1792,,-1,-1,-1,11413
sona-38036,trial,88,bullshitter,10,7,9,6,False,False,9,1,310,375,2118.0956477253294,11030,What number did you actually roll?,7,7,5669,15016
sona-38036,trial,89,bullshitDetector,10,8,8,8,False,False,2,8,312,383,5367.698299824007,89476,,-1,-1,-1,97048
sona-38036,trial,90,bullshitter,10,6,10,8,False,False,10,0,322,383,2416.5487833874954,96471,,-1,-1,-1,9121
sona-38036,trial,91,bullshitDetector,10,8,10,10,False,True,5,-5,327,378,6167.863713529374,4755,,-1,-1,-1,14996
sona-38036,trial,92,bullshitter,10,4,4,10,False,True,4,1,331,379,2421.1653958282645,15504,What number did you actually roll?,4,4,2051,12771
sona-38036,trial,93,bullshitDetector,10,4,4,3,False,True,1,4,332,383,5993.548289838005,6179,,-1,-1,-1,14496
sona-38036,trial,94,bullshitter,10,7,0,3,False,True,-5,5,327,388,2781.6566954511604,14591,,-1,-1,-1,11227
sona-38036,trial,95,bullshitDetector,10,2,9,9,False,False,1,9,328,397,6489.795799880436,37321,,-1,-1,-1,46859
sona-38036,trial,96,bullshitter,10,3,9,9,False,False,9,1,337,398,2544.357464241708,47091,What number did you actually roll?,3,3,2830,14360
sona-38036,trial,97,bullshitDetector,10,1,4,4,False,False,6,4,343,402,6125.960142183887,4615,,-1,-1,-1,12854
sona-38036,trial,98,bullshitter,10,9,1,4,False,False,1,9,344,411,2244.754013201724,13757,,-1,-1,-1,12046
sona-38036,trial,99,bullshitDetector,10,3,3,0,False,False,7,3,351,414,5572.611183730174,4379,,-1,-1,-1,12099
sona-38036,trial,100,bullshitter,10,2,2,0,False,False,2,8,353,422,2791.7353448758586,14707,What number did you actually roll?,2,2,3937,20450
sona-36881,practice,1,bullshitter,10,4,4,0,False,False,4,6,4,6,2237.1420414722807,1644095400090,What number did you tell the other player?,4,4,6190,25017
sona-36881,practice,2,bullshitDetector,10,10,10,5,False,True,-5,10,-1,16,5381.570636508997,3925,,-1,-1,-1,13948
sona-36881,trial,1,bullshitDetector,10,8,5,5,True,True,5,-5,5,-5,5457.005819190288,3076,,-1,-1,-1,10745
sona-36881,trial,2,bullshitter,10,1,10,5,False,False,10,0,15,-5,2925.1634868271913,11426,What number did you tell the other player?,10,10,3351,14547
sona-36881,trial,3,bullshitDetector,10,8,4,5,True,False,6,4,21,-1,5753.073912403304,3980,,-1,-1,-1,11869
sona-36881,trial,4,bullshitter,10,10,10,5,False,False,10,0,31,-1,2854.6971900628205,11580,,-1,-1,-1,10112
sona-36881,trial,5,bullshitDetector,10,8,8,5,False,False,2,8,33,7,5580.4727261217395,2197,,-1,-1,-1,10467
sona-36881,trial,6,bullshitter,10,7,7,5,False,True,7,-2,40,5,2659.0241275260496,11778,What number did you tell the other player?,7,7,2663,13805
sona-36881,trial,7,bullshitDetector,10,4,4,1,False,False,6,4,46,9,5947.106293756456,2112,,-1,-1,-1,10117
sona-36881,trial,8,bullshitter,10,2,8,1,False,True,-5,5,41,14,3222.50170138892,9003,,-1,-1,-1,9510
sona-36881,trial,9,bullshitDetector,10,1,8,8,False,False,2,8,43,22,7080.063389147454,1791,,-1,-1,-1,10958
sona-36881,trial,10,bullshitter,10,1,1,8,False,False,1,9,44,31,2318.329972575414,8165,,-1,-1,-1,8608
sona-36881,trial,11,bullshitDetector,10,9,9,6,False,True,-4,9,40,40,6262.989140960964,2899,,-1,-1,-1,17129
sona-36881,trial,12,bullshitter,10,6,9,6,False,False,9,1,49,41,2716.774649413943,16122,What number did you tell the other player?,9,9,2272,12085
sona-36881,trial,13,bullshitDetector,10,10,10,2,False,False,0,10,49,51,5279.827247238443,2343,,-1,-1,-1,9385
sona-36881,trial,14,bullshitter,10,10,10,2,False,True,10,-5,59,46,2246.9327433615454,8439,What number did you tell the other player?,10,10,2723,10772
sona-36881,trial,15,bullshitDetector,10,1,4,4,False,False,6,4,65,50,5555.9933209321625,4843,,-1,-1,-1,12581
sona-36881,trial,16,bullshitter,10,6,10,4,False,True,-5,5,60,55,2394.027562934074,22908,,-1,-1,-1,20202
sona-36881,trial,17,bullshitDetector,10,1,5,5,False,False,5,5,65,60,6012.8266167033835,4896,,-1,-1,-1,12771
sona-36881,trial,18,bullshitter,10,3,5,5,False,False,5,5,70,65,2246.5343406788047,17043,What number did you tell the other player?,5,5,1600,15626
sona-36881,trial,19,bullshitDetector,10,10,10,8,False,False,0,10,70,75,7276.355495888616,5376,,-1,-1,-1,14577
sona-36881,trial,20,bullshitter,10,3,10,8,False,True,-5,5,65,80,2249.438328073809,11667,,-1,-1,-1,8914
sona-36881,trial,21,bullshitDetector,10,4,8,8,False,False,2,8,67,88,5488.152150700971,1436,,-1,-1,-1,8559
sona-36881,trial,22,bullshitter,10,7,7,8,False,True,7,-2,74,86,2512.888844474343,7964,What number did you tell the other player?,7,7,1276,10256
sona-36881,trial,23,bullshitDetector,10,9,3,8,True,True,5,-5,79,81,7052.0554248559165,1278,,-1,-1,-1,10013
